frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
1072.2672220103232,1118.5637499704717,-11.216027626552801,1097.200058015064,-217.57043788103178
1149.7569953977356,1111.4255357797838,-10.788551841230294,1091.7807242405038,-208.04223552024396
1232.8467394420659,1104.4596572753956,-10.343350400462489,1086.5116061090127,-198.30195243440667
1321.9411484660286,1097.7906779471668,-9.938308725369302,1081.3173977567233,-189.4651891412471
1519.9110829529332,1085.3653652519797,-9.15495454345114,1071.5396091906355,-172.68712176692134
1629.7508346206434,1079.6161554189512,-8.768781185570981,1066.9971616441217,-164.5846289450653
1747.5284000076829,1073.9909350066646,-8.398924787546845,1062.472461900093,-156.87191010644537
1873.817422860383,1068.9587015174397,-8.048612466411234,1058.4290641224886,-149.66837264647313
2154.4346900318847,1059.1611752498695,-7.37384251904139,1050.4017625944539,-135.93576532741304
2310.1297000831605,1054.843903964283,-7.040218053865579,1046.8907632769997,-129.28801760376274
2477.0763559917114,1050.580130285307,-6.7325280199277575,1043.3355955624875,-123.16430157542534
2656.0877829466867,1046.697842800036,-6.430366794164448,1040.1127537019959,-117.22556764076624
3053.8555088334156,1039.7441460579737,-5.842918991501828,1034.342395209262,-105.84752587846454
3274.5491628777286,1036.245878559769,-5.571719498183505,1031.3500773767084,-100.61082808110054
3511.191734215131,1033.226243487847,-5.309223232795723,1028.7935126409523,-95.60532715229986
3764.9358067924672,1030.2417217591244,-5.049890517239809,1026.242765620801,-90.68512151491569
4328.761281083057,1024.9284601918578,-4.55256791526542,1021.6947383868813,-81.35238204142868
4641.588833612782,1022.7089177570522,-4.32545505186388,1019.7959604714382,-77.13448947090959
4977.023564332114,1020.3754900692252,-4.116454685986327,1017.7431341124202,-73.24652688721692
5336.699231206313,1018.5349301777527,-3.8961009183663196,1016.1809992841814,-69.20679653041344
5722.3676593502205,1016.466570862705,-3.7038901069676204,1014.3434105979959,-65.66380325424342
6579.332246575683,1013.0637056310406,-3.3067364130719565,1011.376996868964,-58.434937077156846
7054.8023107186455,1011.3437750449771,-3.1295426136016515,1009.8355112455278,-55.2129654131041
7564.633275546291,1009.959555926503,-2.9559520702556696,1008.6157790369479,-52.081809539894685
8111.308307896872,1008.6350561387549,-2.787526449346467,1007.4415871836262,-49.052266868772435
9326.0334688322,1006.3797750252184,-2.470005425743018,1005.4447673115174,-43.371320774190565
10000.0,1005.229658557492,-2.328694517022579,1004.3995110087166,-40.84469034113416
10722.672220103232,1004.3726909951155,-2.1840243831834956,1003.6430957187151,-38.27582569878541
11497.569953977356,1003.1871737037517,-2.0592129241984414,1002.5393415898213,-36.04683132216552
13219.411484660288,1001.4996345610725,-1.8025251050758995,1001.0040675835363,-31.501979416804943
14174.741629268048,1000.4773937951949,-1.6851958737667716,1000.044679258484,-29.422015261043807
15199.11082952933,1000.4806044784848,-1.5469090552210094,1000.1159877452071,-27.008350450612095
16297.508346206434,999.3985195173798,-1.4742111250486523,999.0677245831469,-25.71152484361754
18738.17422860383,998.1741201448806,-1.248697413899717,997.9370765199908,-21.752366164178532
20092.33002565046,998.1334608835061,-1.147262570041613,997.9333712939549,-19.984799052456978
21544.346900318866,997.4293837199289,-1.0490422178424577,997.2622051145217,-18.261154345728283
23101.29700083158,996.8255194726427,-0.9593462853234118,996.6857911204681,-16.689818766852557
26560.87782946684,996.0391606871445,-0.7600158133910454,995.9515332636469,-13.211851200431743
28480.35868435805,995.9759151392159,-0.693320528604318,995.9029968626631,-12.051737524731488
30538.555088334124,995.8385359571615,-0.597754944036884,995.7843413487974,-10.389187737479393
32745.491628777316,995.8951969222354,-0.5197518127385475,995.8542211238212,-9.034020292514759
35111.917342151275,994.4759873116172,-0.45255461912802375,994.44496609783,-7.854854683658148
40370.17258596558,993.7047392806296,-0.324296806736044,993.6888220948284,-5.6243855287966085
43287.612810830615,993.9923129863266,-0.25239664496816494,993.9826686084454,-4.3786735366993925
46415.88833612782,996.2458136383449,-0.05773315236245844,996.245307881516,-1.003850582103211
49770.23564332114,994.5579908655096,-0.18458197763110645,994.5528298749515,-3.2040259307197627
57223.676593502205,994.3450728602761,0.26015269053820095,994.3348230042994,4.514829179098477
61359.072734131754,994.6466494739523,0.23679495721004298,994.6381549734924,4.110715349673881
65793.32246575682,993.8779066753802,0.21849056299789033,993.8706802650621,3.790024656702881
70548.02310718645,995.8794956381641,0.4242196547106597,995.8521988770862,7.373454020791873
81113.08307896872,994.9962976728316,0.5517306791960883,994.9501662217372,9.581185624945412
86974.90026177834,993.2404731177857,0.6008199262274447,993.1858641681538,10.41521271027245
93260.334688322,994.349752733435,0.7115436980659656,994.2730763746046,12.348293713022677
100000.0,999.8496366138121,0.7288727722053409,999.768735028894,12.718973838214913
114975.69953977356,994.4873167643373,0.7594571233024915,994.399954446203,13.181570563507497
123284.67394420659,995.9729744401515,0.9204300755043286,995.8444621817318,15.999154888301867
132194.11484660287,995.1527782156738,1.1646998927497398,994.9471760829892,20.22792116999347
141747.4162926805,995.7378091989443,1.2617622226134027,995.4963703083424,21.926271256848267
162975.08346206468,994.9849837397126,1.50989504664525,994.6395142860633,26.21744625817222
174752.8400007683,995.9030500095452,1.6476285667084987,995.4913029558724,28.634782302893495
187381.74228603867,996.0314376536732,1.811344384859128,995.5337422009505,31.483216700559826
200923.3002565046,996.3210903945507,1.952097647011467,995.7428810209333,33.93862196845733
215443.46900318866,996.3913861779505,2.1296503963959625,995.7031756154892,37.0267540954929
247707.6355991714,997.7131775209998,2.4977920943844585,996.7652519499798,43.48122703125382
265608.7782946684,997.6163788016606,2.674530344293979,996.5296917087543,46.55118469162126
284803.5868435805,999.9820279269693,2.8907565043608887,998.7095571138935,50.43091022680896
305385.55088334123,999.504774141986,3.0709727398675404,998.069424972975,53.54639545980265
351119.17342151277,1002.9794231369689,3.58185127292404,1001.0201706089388,62.66052401806049
376493.58067924716,1003.9145776449157,3.889774224461881,1001.6019619009015,68.10278352779899
403701.72585965495,1004.761185206219,4.155879856384647,1002.119244045188,72.81524573402743
432876.12810830615,1006.8289484301673,4.440605247542522,1003.8065802598337,77.954350898809
497702.35643321136,1010.3863929307031,5.058121023929763,1006.4517204651021,89.08197007449515
533669.9231206313,1013.7102183216145,5.430672461703556,1009.160121650911,95.93881174568403
572236.765935022,1016.4458305911742,5.758129183775704,1011.3171432079482,101.97922523679213
613590.7273413176,1018.98264640583,6.149412382325305,1013.1193502639118,109.15500811716349
705480.2310718645,1026.3128801941214,6.983404382557267,1018.6990849414268,124.78101775451489
756463.3275546291,1031.5691332727015,7.421446526115675,1022.9275580650394,133.24446582161653
811130.8307896872,1037.0152041068388,7.852554908679929,1027.2910479859593,141.68146059614998
869749.0026177834,1042.274915722215,8.320087635199044,1031.305094846439,150.82042728863954
932603.3468832199,1048.754366865912,8.782293698238382,1036.4583637200656,160.1242714114395
